start_date,end_date,friendly_date,duration,room_number
2024-10-16 08:00:00,2024-10-16 12:00:00,"Oct. 16, 8:00AM - 12:00PM",240.0,209
2024-10-16 18:00:00,2024-10-16 19:00:00,"Oct. 16, 6:00 - 7:00PM",60.0,326
2024-10-16 13:45:00,2024-10-16 15:45:00,"Oct. 16, 1:45 - 3:45PM",120.0,032
2024-10-16 19:30:00,2024-10-16 23:30:00,"Oct. 16, 7:30 - 11:30PM",240.0,106
2024-10-16 07:00:00,2024-10-16 09:00:00,"Oct. 16, 7:00 - 9:00AM",120.0,210
2024-10-16 11:00:00,2024-10-16 13:00:00,"Oct. 16, 11:00AM - 1:00PM",120.0,011
2024-10-16 14:00:00,2024-10-16 14:10:00,"Oct. 16, 2:00 - 2:10PM",10.0,108
2024-10-16 09:45:00,2024-10-16 13:45:00,"Oct. 16, 9:45AM - 1:45PM",240.0,325
2024-10-16 14:30:00,2024-10-16 14:40:00,"Oct. 16, 2:30 - 2:40PM",10.0,107
2024-10-16 17:30:00,2024-10-16 19:30:00,"Oct. 16, 5:30 - 7:30PM",120.0,004
2024-10-16 19:30:00,2024-10-16 20:00:00,"Oct. 16, 7:30 - 8:00PM",30.0,004
2024-10-16 15:40:00,2024-10-16 17:40:00,"Oct. 16, 3:40 - 5:40PM",120.0,012
2024-10-16 14:05:00,2024-10-16 14:55:00,"Oct. 16, 2:05 - 2:55PM",50.0,006
2024-10-16 09:10:00,2024-10-16 10:10:00,"Oct. 16, 9:10 - 10:10AM",60.0,326
2024-10-16 09:00:00,2024-10-16 09:10:00,"Oct. 16, 9:00 - 9:10AM",10.0,012
2024-10-16 14:15:00,2024-10-16 14:25:00,"Oct. 16, 2:15 - 2:25PM",10.0,105
2024-10-16 11:30:00,2024-10-16 14:00:00,"Oct. 16, 11:30AM - 2:00PM",150.0,008
2024-10-16 21:00:00,2024-10-16 21:10:00,"Oct. 16, 9:00 - 9:10PM",10.0,108
2024-10-16 09:00:00,2024-10-16 13:00:00,"Oct. 16, 9:00AM - 1:00PM",240.0,013
2024-10-16 09:00:00,2024-10-16 12:30:00,"Oct. 16, 9:00AM - 12:30PM",210.0,210
2024-10-16 15:00:00,2024-10-16 15:10:00,"Oct. 16, 3:00 - 3:10PM",10.0,009
2024-10-16 08:00:00,2024-10-16 08:10:00,"Oct. 16, 8:00 - 8:10AM",10.0,303
2024-10-16 11:00:00,2024-10-16 15:00:00,"Oct. 16, 11:00AM - 3:00PM",240.0,033
2024-10-16 17:00:00,2024-10-16 17:10:00,"Oct. 16, 5:00 - 5:10PM",10.0,107
2024-10-16 19:00:00,2024-10-16 21:00:00,"Oct. 16, 7:00 - 9:00PM",120.0,108
2024-10-16 13:00:00,2024-10-16 17:00:00,"Oct. 16, 1:00 - 5:00PM",240.0,035
2024-10-16 18:35:00,2024-10-16 22:35:00,"Oct. 16, 6:35 - 10:35PM",240.0,324
2024-10-16 11:00:00,2024-10-16 13:00:00,"Oct. 16, 11:00AM - 1:00PM",120.0,009
2024-10-16 16:30:00,2024-10-16 16:40:00,"Oct. 16, 4:30 - 4:40PM",10.0,011
2024-10-16 20:00:00,2024-10-17 00:00:00,"Oct. 16, 8:00 - Oct. 17, 12:00AM",240.0,109
2024-10-16 13:00:00,2024-10-16 14:30:00,"Oct. 16, 1:00 - 2:30PM",90.0,141
2024-10-16 12:30:00,2024-10-16 14:00:00,"Oct. 16, 12:30 - 2:00PM",90.0,006
2024-10-16 11:45:00,2024-10-16 13:45:00,"Oct. 16, 11:45AM - 1:45PM",120.0,032
2024-10-16 17:00:00,2024-10-16 19:00:00,"Oct. 16, 5:00 - 7:00PM",120.0,013
2024-10-16 18:00:00,2024-10-16 18:30:00,"Oct. 16, 6:00 - 6:30PM",30.0,007
2024-10-16 09:30:00,2024-10-16 12:30:00,"Oct. 16, 9:30AM - 12:30PM",180.0,108
2024-10-16 10:00:00,2024-10-16 10:10:00,"Oct. 16, 10:00 - 10:10AM",10.0,034
2024-10-16 13:00:00,2024-10-16 13:10:00,"Oct. 16, 1:00 - 1:10PM",10.0,109
2024-10-16 17:00:00,2024-10-16 17:10:00,"Oct. 16, 5:00 - 5:10PM",10.0,210
2024-10-16 20:00:00,2024-10-17 00:00:00,"Oct. 16, 8:00 - Oct. 17, 12:00AM",240.0,325
2024-10-16 17:00:00,2024-10-16 18:00:00,"Oct. 16, 5:00 - 6:00PM",60.0,033
2024-10-16 18:00:00,2024-10-16 20:00:00,"Oct. 16, 6:00 - 8:00PM",120.0,104
2024-10-16 20:00:00,2024-10-16 22:00:00,"Oct. 16, 8:00 - 10:00PM",120.0,009
2024-10-16 11:45:00,2024-10-16 12:45:00,"Oct. 16, 11:45AM - 12:45PM",60.0,109
2024-10-16 15:30:00,2024-10-16 15:40:00,"Oct. 16, 3:30 - 3:40PM",10.0,105
2024-10-16 15:20:00,2024-10-16 17:05:00,"Oct. 16, 3:20 - 5:05PM",105.0,010
2024-10-16 16:00:00,2024-10-16 17:00:00,"Oct. 16, 4:00 - 5:00PM",60.0,004
2024-10-16 20:15:00,2024-10-16 20:25:00,"Oct. 16, 8:15 - 8:25PM",10.0,304
2024-10-16 14:30:00,2024-10-16 15:30:00,"Oct. 16, 2:30 - 3:30PM",60.0,324
2024-10-16 15:30:00,2024-10-16 17:00:00,"Oct. 16, 3:30 - 5:00PM",90.0,033
2024-10-16 10:30:00,2024-10-16 12:45:00,"Oct. 16, 10:30AM - 12:45PM",135.0,107
2024-10-16 11:00:00,2024-10-16 11:45:00,"Oct. 16, 11:00 - 11:45AM",45.0,005
2024-10-16 11:00:00,2024-10-16 13:00:00,"Oct. 16, 11:00AM - 1:00PM",120.0,303
2024-10-16 15:00:00,2024-10-16 15:10:00,"Oct. 16, 3:00 - 3:10PM",10.0,006
2024-10-16 10:10:00,2024-10-16 12:15:00,"Oct. 16, 10:10AM - 12:15PM",125.0,326
2024-10-16 07:00:00,2024-10-16 07:10:00,"Oct. 16, 7:00 - 7:10AM",10.0,324
2024-10-16 10:30:00,2024-10-16 10:40:00,"Oct. 16, 10:30 - 10:40AM",10.0,105
2024-10-16 10:25:00,2024-10-16 11:35:00,"Oct. 16, 10:25 - 11:35AM",70.0,109
2024-10-16 00:00:17,2024-10-16 02:00:17,"Oct. 16, 12:00 - 2:00AM",120.0,008
2024-10-16 00:06:31,2024-10-16 02:06:31,"Oct. 16, 12:06 - 2:06AM",120.0,326
2024-10-16 00:09:39,2024-10-16 02:09:39,"Oct. 16, 12:09 - 2:09AM",120.0,005
2024-10-16 12:30:00,2024-10-16 14:00:00,"Oct. 16, 12:30 - 2:00PM",90.0,108
2024-10-16 00:21:19,2024-10-16 02:21:19,"Oct. 16, 12:21 - 2:21AM",120.0,006
2024-10-16 00:23:35,2024-10-16 01:23:35,"Oct. 16, 12:23 - 1:23AM",60.0,011
2024-10-16 09:00:00,2024-10-16 11:00:00,"Oct. 16, 9:00 - 11:00AM",120.0,004
2024-10-16 01:03:28,2024-10-16 03:03:28,"Oct. 16, 1:03 - 3:03AM",120.0,108
2024-10-16 12:00:00,2024-10-16 13:00:00,"Oct. 16, 12:00 - 1:00PM",60.0,104
2024-10-16 14:30:00,2024-10-16 15:30:00,"Oct. 16, 2:30 - 3:30PM",60.0,012
2024-10-16 07:20:00,2024-10-16 11:20:00,"Oct. 16, 7:20 - 11:20AM",240.0,006
2024-10-16 12:01:00,2024-10-16 13:01:00,"Oct. 16, 12:01 - 1:01PM",60.0,209
2024-10-16 07:30:00,2024-10-16 09:30:00,"Oct. 16, 7:30 - 9:30AM",120.0,105
2024-10-16 07:37:22,2024-10-16 07:59:00,"Oct. 16, 7:37 - 7:59AM",20.633333333333333,032
2024-10-16 07:51:04,2024-10-16 09:51:04,"Oct. 16, 7:51 - 9:51AM",120.0,324
2024-10-16 07:56:19,2024-10-16 08:56:19,"Oct. 16, 7:56 - 8:56AM",60.0,106
2024-10-16 07:58:36,2024-10-16 08:58:36,"Oct. 16, 7:58 - 8:58AM",60.0,107
2024-10-16 08:04:16,2024-10-16 09:04:16,"Oct. 16, 8:04 - 9:04AM",60.0,108
2024-10-16 08:08:00,2024-10-16 09:08:00,"Oct. 16, 8:08 - 9:08AM",60.0,034
2024-10-16 09:30:00,2024-10-16 11:00:00,"Oct. 16, 9:30 - 11:00AM",90.0,005
2024-10-16 13:00:00,2024-10-16 14:50:00,"Oct. 16, 1:00 - 2:50PM",110.0,010
2024-10-16 13:00:00,2024-10-16 13:10:00,"Oct. 16, 1:00 - 1:10PM",10.0,104
2024-10-16 08:49:00,2024-10-16 10:49:00,"Oct. 16, 8:49 - 10:49AM",120.0,009
2024-10-16 10:20:00,2024-10-16 10:30:00,"Oct. 16, 10:20 - 10:30AM",10.0,032
2024-10-16 19:00:00,2024-10-16 23:00:00,"Oct. 16, 7:00 - 11:00PM",240.0,326
2024-10-16 12:00:00,2024-10-16 14:30:00,"Oct. 16, 12:00 - 2:30PM",150.0,103
2024-10-16 09:11:00,2024-10-16 11:11:00,"Oct. 16, 9:11 - 11:11AM",120.0,304
2024-10-16 10:30:00,2024-10-16 11:30:00,"Oct. 16, 10:30 - 11:30AM",60.0,106
2024-10-16 09:13:06,2024-10-16 10:13:06,"Oct. 16, 9:13 - 10:13AM",60.0,107
2024-10-16 11:00:00,2024-10-16 13:00:00,"Oct. 16, 11:00AM - 1:00PM",120.0,012
2024-10-16 11:30:00,2024-10-16 13:30:00,"Oct. 16, 11:30AM - 1:30PM",120.0,106
2024-10-16 10:00:00,2024-10-16 10:30:00,"Oct. 16, 10:00 - 10:30AM",30.0,106
2024-10-16 21:00:00,2024-10-16 23:00:00,"Oct. 16, 9:00 - 11:00PM",120.0,034
2024-10-16 09:16:10,2024-10-16 09:59:00,"Oct. 16, 9:16 - 9:59AM",40.833333333333336,106
2024-10-16 09:20:03,2024-10-16 10:59:00,"Oct. 16, 9:20 - 10:59AM",100.95,033
2024-10-16 09:20:50,2024-10-16 10:59:50,"Oct. 16, 9:20 - 10:59AM",100.0,007
2024-10-16 11:35:00,2024-10-16 14:05:00,"Oct. 16, 11:35AM - 2:05PM",150.0,304
2024-10-16 09:28:20,2024-10-16 10:59:00,"Oct. 16, 9:28 - 10:59AM",90.66666666666667,010
2024-10-16 17:00:00,2024-10-16 17:10:00,"Oct. 16, 5:00 - 5:10PM",10.0,105
2024-10-16 19:00:00,2024-10-16 19:10:00,"Oct. 16, 7:00 - 7:10PM",10.0,109
2024-10-16 09:45:00,2024-10-16 11:45:00,"Oct. 16, 9:45 - 11:45AM",120.0,216
2024-10-16 10:30:00,2024-10-16 11:00:00,"Oct. 16, 10:30 - 11:00AM",30.0,011
2024-10-16 17:15:00,2024-10-16 18:00:00,"Oct. 16, 5:15 - 6:00PM",45.0,032
2024-10-16 13:00:00,2024-10-16 14:30:00,"Oct. 16, 1:00 - 2:30PM",90.0,012
2024-10-16 15:00:00,2024-10-16 15:10:00,"Oct. 16, 3:00 - 3:10PM",10.0,007
2024-10-16 15:30:00,2024-10-16 15:40:00,"Oct. 16, 3:30 - 3:40PM",10.0,324
2024-10-16 10:00:50,2024-10-16 10:59:50,"Oct. 16, 10:00 - 10:59AM",60.0,012
2024-10-16 15:50:00,2024-10-16 17:00:00,"Oct. 16, 3:50 - 5:00PM",70.0,005
2024-10-16 13:00:00,2024-10-16 13:10:00,"Oct. 16, 1:00 - 1:10PM",10.0,303
2024-10-16 15:00:00,2024-10-16 15:10:00,"Oct. 16, 3:00 - 3:10PM",10.0,210
2024-10-16 10:33:48,2024-10-16 11:33:48,"Oct. 16, 10:33 - 11:33AM",60.0,330C
2024-10-16 10:35:00,2024-10-16 14:05:00,"Oct. 16, 10:35AM - 2:05PM",210.0,324
2024-10-16 18:00:00,2024-10-16 20:00:00,"Oct. 16, 6:00 - 8:00PM",120.0,008
2024-10-16 10:42:36,2024-10-16 11:34:36,"Oct. 16, 10:42 - 11:34AM",50.0,105
2024-10-16 11:00:00,2024-10-16 11:10:00,"Oct. 16, 11:00 - 11:10AM",10.0,034
2024-10-16 10:49:07,2024-10-16 10:59:00,"Oct. 16, 10:49 - 10:59AM",10.883333333333333,034
2024-10-16 13:00:00,2024-10-16 14:00:00,"Oct. 16, 1:00 - 2:00PM",60.0,004
2024-10-16 14:00:00,2024-10-16 14:10:00,"Oct. 16, 2:00 - 2:10PM",10.0,009
2024-10-16 13:01:00,2024-10-16 14:00:00,"Oct. 16, 1:01 - 2:00PM",60.0,209
2024-10-16 14:05:00,2024-10-16 14:15:00,"Oct. 16, 2:05 - 2:15PM",10.0,304
2024-10-16 11:09:54,2024-10-16 11:39:54,"Oct. 16, 11:09 - 11:39AM",30.0,032
2024-10-16 11:11:17,2024-10-16 12:59:00,"Oct. 16, 11:11AM - 12:59PM",105.71666666666667,034
2024-10-16 11:13:00,2024-10-16 12:13:00,"Oct. 16, 11:13AM - 12:13PM",60.0,004
2024-10-16 15:00:00,2024-10-16 18:00:00,"Oct. 16, 3:00 - 6:00PM",180.0,303
2024-10-16 11:21:00,2024-10-16 11:51:00,"Oct. 16, 11:21 - 11:51AM",30.0,234
2024-10-16 11:21:00,2024-10-16 11:31:00,"Oct. 16, 11:21 - 11:31AM",10.0,330D
2024-10-16 11:23:19,2024-10-16 12:23:19,"Oct. 16, 11:23AM - 12:23PM",60.0,227F
2024-10-16 11:46:07,2024-10-16 12:29:00,"Oct. 16, 11:46AM - 12:29PM",40.88333333333333,006
2024-10-16 15:05:00,2024-10-16 15:15:00,"Oct. 16, 3:05 - 3:15PM",10.0,304
2024-10-16 19:00:00,2024-10-16 20:00:00,"Oct. 16, 7:00 - 8:00PM",60.0,007
2024-10-16 13:00:00,2024-10-16 14:00:00,"Oct. 16, 1:00 - 2:00PM",60.0,011
2024-10-16 12:15:00,2024-10-16 13:00:00,"Oct. 16, 12:15 - 1:00PM",45.0,004
2024-10-16 18:30:00,2024-10-16 18:40:00,"Oct. 16, 6:30 - 6:40PM",10.0,325
2024-10-16 17:05:00,2024-10-16 19:05:00,"Oct. 16, 5:05 - 7:05PM",120.0,304
2024-10-16 16:00:00,2024-10-16 17:00:00,"Oct. 16, 4:00 - 5:00PM",60.0,109
2024-10-16 18:00:00,2024-10-16 19:00:00,"Oct. 16, 6:00 - 7:00PM",60.0,106
2024-10-16 13:00:00,2024-10-16 14:00:00,"Oct. 16, 1:00 - 2:00PM",60.0,133
2024-10-16 13:30:00,2024-10-16 14:00:00,"Oct. 16, 1:30 - 2:00PM",30.0,106
2024-10-16 21:00:00,2024-10-16 23:00:00,"Oct. 16, 9:00 - 11:00PM",120.0,209
2024-10-16 13:13:00,2024-10-16 15:13:00,"Oct. 16, 1:13 - 3:13PM",120.0,013
2024-10-16 15:30:00,2024-10-16 17:00:00,"Oct. 16, 3:30 - 5:00PM",90.0,013
2024-10-16 14:00:00,2024-10-16 15:00:00,"Oct. 16, 2:00 - 3:00PM",60.0,133
2024-10-16 18:30:00,2024-10-16 18:40:00,"Oct. 16, 6:30 - 6:40PM",10.0,011
2024-10-16 15:00:00,2024-10-16 16:59:00,"Oct. 16, 3:00 - 4:59PM",120.0,108
2024-10-16 14:25:12,2024-10-16 16:25:12,"Oct. 16, 2:25 - 4:25PM",120.0,227F
2024-10-16 14:41:00,2024-10-16 15:30:00,"Oct. 16, 2:41 - 3:30PM",50.0,105
2024-10-16 14:48:29,2024-10-16 15:48:29,"Oct. 16, 2:48 - 3:48PM",60.0,107
2024-10-16 15:13:03,2024-10-16 16:14:00,"Oct. 16, 3:13 - 4:14PM",60.95,006
2024-10-16 17:30:00,2024-10-16 17:40:00,"Oct. 16, 5:30 - 5:40PM",10.0,104
2024-10-16 16:35:00,2024-10-16 18:00:00,"Oct. 16, 4:35 - 6:00PM",85.0,007
2024-10-16 15:45:00,2024-10-16 17:15:00,"Oct. 16, 3:45 - 5:15PM",90.0,032
2024-10-16 15:40:35,2024-10-16 15:54:00,"Oct. 16, 3:40 - 3:54PM",15.416666666666664,007
2024-10-16 15:40:56,2024-10-16 16:10:56,"Oct. 16, 3:40 - 4:10PM",30.0,009
2024-10-16 15:46:03,2024-10-16 17:46:03,"Oct. 16, 3:46 - 5:46PM",120.0,324
2024-10-16 15:52:47,2024-10-16 16:59:47,"Oct. 16, 3:52 - 4:59PM",65.0,107
2024-10-16 15:53:12,2024-10-16 16:59:00,"Oct. 16, 3:53 - 4:59PM",65.8,210
2024-10-16 15:58:00,2024-10-16 16:59:00,"Oct. 16, 3:58 - 4:59PM",60.0,105
2024-10-16 17:05:00,2024-10-16 21:05:00,"Oct. 16, 5:05 - 9:05PM",240.0,010
2024-10-16 17:00:00,2024-10-16 17:10:00,"Oct. 16, 5:00 - 5:10PM",10.0,034
2024-10-16 19:05:00,2024-10-16 20:15:00,"Oct. 16, 7:05 - 8:15PM",70.0,304
2024-10-16 16:46:21,2024-10-16 18:29:00,"Oct. 16, 4:46 - 6:29PM",100.65,011
2024-10-16 17:00:00,2024-10-16 17:10:00,"Oct. 16, 5:00 - 5:10PM",10.0,109
2024-10-16 17:06:38,2024-10-16 17:59:38,"Oct. 16, 5:06 - 5:59PM",55.0,326
2024-10-16 17:15:00,2024-10-16 17:25:00,"Oct. 16, 5:15 - 5:25PM",10.0,210
2024-10-16 17:15:00,2024-10-16 19:00:00,"Oct. 16, 5:15 - 7:00PM",105.0,107
2024-10-16 17:16:52,2024-10-16 18:59:52,"Oct. 16, 5:16 - 6:59PM",105.0,034
2024-10-16 17:26:00,2024-10-16 18:26:00,"Oct. 16, 5:26 - 6:26PM",60.0,210
2024-10-16 17:43:32,2024-10-16 17:59:00,"Oct. 16, 5:43 - 5:59PM",15.466666666666667,012
2024-10-16 20:00:00,2024-10-17 00:00:00,"Oct. 16, 8:00 - Oct. 17, 12:00AM",240.0,033
2024-10-16 18:12:00,2024-10-16 19:48:00,"Oct. 16, 6:12 - 7:48PM",95.0,033
2024-10-16 18:13:00,2024-10-16 18:23:00,"Oct. 16, 6:13 - 6:23PM",10.0,012
2024-10-16 20:14:00,2024-10-17 00:14:00,"Oct. 16, 8:14 - Oct. 17, 12:14AM",240.0,012
2024-10-16 18:19:41,2024-10-16 18:59:41,"Oct. 16, 6:19 - 6:59PM",40.0,032
2024-10-16 21:00:00,2024-10-16 22:00:00,"Oct. 16, 9:00 - 10:00PM",60.0,011
2024-10-16 18:31:33,2024-10-16 18:59:00,"Oct. 16, 6:31 - 6:59PM",25.45,007
2024-10-16 18:34:27,2024-10-16 20:13:00,"Oct. 16, 6:34 - 8:13PM",100.55,012
2024-10-16 18:44:00,2024-10-16 18:54:00,"Oct. 16, 6:44 - 6:54PM",10.0,325
2024-10-16 19:00:10,2024-10-16 19:59:00,"Oct. 16, 7:00 - 7:59PM",60.833333333333336,325
2024-10-16 19:00:34,2024-10-16 19:29:34,"Oct. 16, 7:00 - 7:29PM",30.0,005
2024-10-16 19:02:49,2024-10-16 19:29:49,"Oct. 16, 7:02 - 7:29PM",25.0,106
2024-10-16 19:06:00,2024-10-16 21:06:00,"Oct. 16, 7:06 - 9:06PM",120.0,210
2024-10-16 19:11:47,2024-10-16 19:59:47,"Oct. 16, 7:11 - 7:59PM",50.0,109
2024-10-16 19:13:47,2024-10-16 19:59:47,"Oct. 16, 7:13 - 7:59PM",45.0,107
2024-10-16 19:17:00,2024-10-16 21:17:00,"Oct. 16, 7:17 - 9:17PM",120.0,032
2024-10-16 19:20:56,2024-10-16 20:59:56,"Oct. 16, 7:20 - 8:59PM",100.0,034
2024-10-16 21:15:00,2024-10-16 23:15:00,"Oct. 16, 9:15 - 11:15PM",120.0,004
2024-10-16 20:26:00,2024-10-16 22:26:00,"Oct. 16, 8:26 - 10:26PM",120.0,007
2024-10-16 20:28:00,2024-10-16 20:38:00,"Oct. 16, 8:28 - 8:38PM",10.0,304
2024-10-16 20:35:05,2024-10-16 21:14:00,"Oct. 16, 8:35 - 9:14PM",40.916666666666664,004
2024-10-16 21:05:00,2024-10-17 00:05:00,"Oct. 16, 9:05 - Oct. 17, 12:05AM",180.0,010
2024-10-16 21:00:00,2024-10-16 23:00:00,"Oct. 16, 9:00 - 11:00PM",120.0,303
2024-10-16 21:07:00,2024-10-17 01:07:00,"Oct. 16, 9:07 - Oct. 17, 1:07AM",240.0,210
2024-10-16 23:15:00,2024-10-16 23:25:00,"Oct. 16, 11:15 - 11:25PM",10.0,324
2024-10-16 21:13:00,2024-10-16 21:23:00,"Oct. 16, 9:13 - 9:23PM",10.0,108
2024-10-16 21:20:50,2024-10-16 23:20:50,"Oct. 16, 9:20 - 11:20PM",120.0,032
2024-10-16 21:26:00,2024-10-17 01:26:00,"Oct. 16, 9:26 - Oct. 17, 1:26AM",240.0,108
2024-10-16 21:30:33,2024-10-16 23:30:33,"Oct. 16, 9:30 - 11:30PM",120.0,105
2024-10-16 22:00:00,2024-10-17 00:00:00,"Oct. 16, 10:00 - Oct. 17, 12:00AM",120.0,009
2024-10-16 22:30:00,2024-10-16 22:40:00,"Oct. 16, 10:30 - 10:40PM",10.0,007
2024-10-16 22:46:00,2024-10-16 22:56:00,"Oct. 16, 10:46 - 10:56PM",10.0,007
2024-10-16 22:55:00,2024-10-16 23:05:00,"Oct. 16, 10:55 - 11:05PM",10.0,304
2024-10-16 23:03:00,2024-10-17 02:00:00,"Oct. 16, 11:03 - Oct. 17, 2:00AM",175.0,013
2024-10-16 23:06:00,2024-10-17 01:06:00,"Oct. 16, 11:06 - Oct. 17, 1:06AM",120.0,209
2024-10-17 00:00:00,2024-10-17 00:10:00,"Oct. 17, 12:00 - 12:10AM",10.0,325
2024-10-16 23:25:20,2024-10-17 01:25:20,"Oct. 16, 11:25 - Oct. 17, 1:25AM",121.0,324
2024-10-16 23:26:31,2024-10-17 01:26:31,"Oct. 16, 11:26 - Oct. 17, 1:26AM",121.0,326
2024-10-16 23:30:40,2024-10-17 00:00:40,"Oct. 16, 11:30 - Oct. 17, 12:00AM",30.999999999999996,005
2024-10-16 23:49:14,2024-10-17 01:49:14,"Oct. 16, 11:49 - Oct. 17, 1:49AM",121.0,032
2024-10-17 08:00:00,2024-10-18 17:00:00,"Oct. 17, 8:00 - Oct. 18, 5:00PM",1980.0,316
2024-10-17 12:50:00,2024-10-17 14:30:00,"Oct. 17, 12:50 - 2:30PM",100.0,103
2024-10-17 10:20:00,2024-10-17 12:00:00,"Oct. 17, 10:20AM - 12:00PM",100.0,205
2024-10-17 19:00:00,2024-10-17 19:10:00,"Oct. 17, 7:00 - 7:10PM",10.0,234
2024-10-17 09:00:00,2024-10-17 11:00:00,"Oct. 17, 9:00 - 11:00AM",120.0,330D
2024-10-17 10:00:00,2024-10-17 10:30:00,"Oct. 17, 10:00 - 10:30AM",30.0,129
2024-10-17 10:30:00,2024-10-17 12:00:00,"Oct. 17, 10:30AM - 12:00PM",90.0,129
2024-10-17 09:00:00,2024-10-17 11:00:00,"Oct. 17, 9:00 - 11:00AM",120.0,133
2024-10-17 09:00:00,2024-10-17 10:00:00,"Oct. 17, 9:00 - 10:00AM",60.0,035
2024-10-17 15:00:00,2024-10-17 15:30:00,"Oct. 17, 3:00 - 3:30PM",30.0,035
2024-10-17 13:30:00,2024-10-17 17:30:00,"Oct. 17, 1:30 - 5:30PM",240.0,210
2024-10-17 10:00:00,2024-10-17 14:00:00,"Oct. 17, 10:00AM - 2:00PM",240.0,209
2024-10-17 14:00:00,2024-10-17 15:00:00,"Oct. 17, 2:00 - 3:00PM",60.0,324
2024-10-17 12:00:00,2024-10-17 16:00:00,"Oct. 17, 12:00 - 4:00PM",240.0,325
2024-10-17 14:30:00,2024-10-17 17:00:00,"Oct. 17, 2:30 - 5:00PM",150.0,326
2024-10-17 09:00:00,2024-10-17 12:00:00,"Oct. 17, 9:00AM - 12:00PM",180.0,032
2024-10-17 12:00:00,2024-10-17 16:00:00,"Oct. 17, 12:00 - 4:00PM",240.0,032
2024-10-17 15:50:00,2024-10-17 17:50:00,"Oct. 17, 3:50 - 5:50PM",120.0,107
2024-10-17 09:30:00,2024-10-17 13:30:00,"Oct. 17, 9:30AM - 1:30PM",240.0,210
2024-10-17 13:30:00,2024-10-17 15:30:00,"Oct. 17, 1:30 - 3:30PM",120.0,109
2024-10-17 17:30:00,2024-10-17 19:00:00,"Oct. 17, 5:30 - 7:00PM",90.0,326
2024-10-17 14:00:00,2024-10-17 18:00:00,"Oct. 17, 2:00 - 6:00PM",240.0,108
2024-10-17 13:30:00,2024-10-17 17:30:00,"Oct. 17, 1:30 - 5:30PM",240.0,007
2024-10-17 13:00:00,2024-10-17 17:00:00,"Oct. 17, 1:00 - 5:00PM",240.0,034
2024-10-17 15:30:00,2024-10-17 16:30:00,"Oct. 17, 3:30 - 4:30PM",60.0,324
2024-10-17 17:10:00,2024-10-17 17:20:00,"Oct. 17, 5:10 - 5:20PM",10.0,324
2024-10-17 16:00:00,2024-10-17 16:10:00,"Oct. 17, 4:00 - 4:10PM",10.0,325
2024-10-17 15:30:00,2024-10-17 17:30:00,"Oct. 17, 3:30 - 5:30PM",120.0,104
2024-10-17 22:00:00,2024-10-18 00:00:00,"Oct. 17, 10:00 - Oct. 18, 12:00AM",120.0,104
2024-10-17 18:00:00,2024-10-17 22:00:00,"Oct. 17, 6:00 - 10:00PM",240.0,009
2024-10-17 18:00:00,2024-10-17 18:10:00,"Oct. 17, 6:00 - 6:10PM",10.0,012
2024-10-17 13:00:00,2024-10-17 17:00:00,"Oct. 17, 1:00 - 5:00PM",240.0,105
2024-10-17 12:45:00,2024-10-17 14:15:00,"Oct. 17, 12:45 - 2:15PM",90.0,104
2024-10-17 13:00:00,2024-10-17 15:00:00,"Oct. 17, 1:00 - 3:00PM",120.0,106
2024-10-17 14:15:00,2024-10-17 17:00:00,"Oct. 17, 2:15 - 5:00PM",165.0,033
2024-10-17 18:00:00,2024-10-17 22:00:00,"Oct. 17, 6:00 - 10:00PM",240.0,106
2024-10-17 20:00:00,2024-10-17 20:10:00,"Oct. 17, 8:00 - 8:10PM",10.0,008
2024-10-17 14:00:00,2024-10-17 18:00:00,"Oct. 17, 2:00 - 6:00PM",240.0,209
2024-10-17 14:00:00,2024-10-17 14:10:00,"Oct. 17, 2:00 - 2:10PM",10.0,008
2024-10-17 11:00:00,2024-10-17 13:00:00,"Oct. 17, 11:00AM - 1:00PM",120.0,106
2024-10-17 13:00:00,2024-10-17 13:10:00,"Oct. 17, 1:00 - 1:10PM",10.0,107
2024-10-17 20:35:00,2024-10-17 23:35:00,"Oct. 17, 8:35 - 11:35PM",180.0,105
2024-10-17 11:00:00,2024-10-17 12:35:00,"Oct. 17, 11:00AM - 12:35PM",95.0,104
2024-10-17 10:00:00,2024-10-17 10:10:00,"Oct. 17, 10:00 - 10:10AM",10.0,004
2024-10-17 22:00:00,2024-10-18 02:00:00,"Oct. 17, 10:00 - Oct. 18, 2:00AM",240.0,010
2024-10-17 08:00:00,2024-10-17 10:30:00,"Oct. 17, 8:00 - 10:30AM",150.0,033
2024-10-17 12:50:00,2024-10-17 13:00:00,"Oct. 17, 12:50 - 1:00PM",10.0,011
2024-10-17 19:00:00,2024-10-17 19:10:00,"Oct. 17, 7:00 - 7:10PM",10.0,004
2024-10-17 12:00:00,2024-10-17 16:00:00,"Oct. 17, 12:00 - 4:00PM",240.0,012
2024-10-17 15:45:00,2024-10-17 17:45:00,"Oct. 17, 3:45 - 5:45PM",120.0,010
2024-10-17 19:15:00,2024-10-17 23:15:00,"Oct. 17, 7:15 - 11:15PM",240.0,006
2024-10-17 17:00:00,2024-10-17 21:00:00,"Oct. 17, 5:00 - 9:00PM",240.0,033
2024-10-17 10:00:00,2024-10-17 12:00:00,"Oct. 17, 10:00AM - 12:00PM",120.0,006
2024-10-17 10:00:00,2024-10-17 10:10:00,"Oct. 17, 10:00 - 10:10AM",10.0,009
