room_id,start_time,end_time,duration_minutes,status
034,2024-12-02T15:44:47,2024-12-02T15:59:47,15,completed
210,2024-12-02T16:15:00,2024-12-02T18:15:00,120,completed
210,2024-12-02T18:15:00,2024-12-02T19:15:00,60,completed
109,2024-12-02T20:30:00,2024-12-02T20:40:00,10,completed
303,2024-12-02T16:31:00,2024-12-02T18:31:00,120,completed
324,2024-12-02T19:30:00,2024-12-02T19:40:00,10,completed
008,2024-12-02T17:03:00,2024-12-02T20:03:00,180,completed
032,2024-12-02T17:11:00,2024-12-02T19:11:00,120,completed
007,2024-12-02T18:16:00,2024-12-02T19:00:00,45,completed
032,2024-12-02T19:11:00,2024-12-02T20:30:00,80,completed
010,2024-12-02T18:19:36,2024-12-02T18:29:36,10,completed
109,2024-12-02T19:13:01,2024-12-02T20:29:00,75,completed
304,2024-12-02T19:19:00,2024-12-02T20:00:00,40,completed
303,2024-12-02T19:45:00,2024-12-02T23:45:00,240,completed
209,2024-12-02T19:59:37,2024-12-03T00:00:00,240,completed
008,2024-12-02T20:03:19,2024-12-02T20:14:00,10,completed
105,2024-12-02T20:16:05,2024-12-02T22:16:05,120,completed
105,2024-12-02T22:17:00,2024-12-02T23:17:00,60,completed
008,2024-12-02T20:25:40,2024-12-02T22:25:40,120,completed
032,2024-12-02T21:00:00,2024-12-02T22:30:00,90,completed
304,2024-12-02T20:45:00,2024-12-02T22:45:00,120,completed
008,2024-12-02T22:26:00,2024-12-02T22:36:00,10,completed
104,2024-12-02T21:23:00,2024-12-02T21:33:00,10,completed
011,2024-12-02T21:26:00,2024-12-02T23:26:00,120,completed
210,2024-12-02T22:23:27,2024-12-03T00:23:27,121,completed
008,2024-12-02T22:41:00,2024-12-03T00:41:00,120,completed
007,2024-12-02T23:15:00,2024-12-02T23:45:00,30,completed
013,2024-12-02T23:01:15,2024-12-03T01:01:15,121,completed
109,2024-12-02T23:10:36,2024-12-03T01:10:36,121,completed
007,2024-12-02T23:45:00,2024-12-03T00:45:00,60,completed
227F,2024-12-03T10:00:00,2024-12-03T10:10:00,10,completed
227F,2024-12-03T11:00:00,2024-12-03T11:10:00,10,completed
216,2024-12-04T00:00:00,2024-12-05T00:00:00,1440,completed
035,2024-12-04T00:00:00,2024-12-05T00:00:00,1440,completed
103,2024-12-04T00:00:00,2024-12-05T00:00:00,1440,completed
330D,2024-12-04T00:00:00,2024-12-05T00:00:00,1440,completed
330C,2024-12-04T00:00:00,2024-12-05T00:00:00,1440,completed
132,2024-12-03T18:00:00,2024-12-03T20:00:00,120,completed
316,2024-12-03T13:00:00,2024-12-03T15:00:00,120,completed
105,2024-12-03T11:45:00,2024-12-03T15:45:00,240,completed
109,2024-12-03T14:30:00,2024-12-03T18:30:00,240,completed
007,2024-12-03T16:15:00,2024-12-03T17:45:00,90,completed
210,2024-12-03T13:00:00,2024-12-03T17:00:00,240,completed
108,2024-12-03T16:30:00,2024-12-03T18:00:00,90,completed
104,2024-12-03T12:30:00,2024-12-03T14:30:00,120,completed
324,2024-12-03T14:00:00,2024-12-03T16:00:00,120,completed
008,2024-12-03T20:30:00,2024-12-04T00:30:00,240,completed
104,2024-12-03T18:00:00,2024-12-03T21:00:00,180,completed
141,2024-12-03T13:30:00,2024-12-03T14:30:00,60,completed
009,2024-12-03T18:30:00,2024-12-03T21:30:00,180,completed
006,2024-12-03T19:00:00,2024-12-03T22:00:00,180,completed
326,2024-12-03T14:05:00,2024-12-03T15:50:00,105,completed
326,2024-12-03T16:00:00,2024-12-03T17:45:00,105,completed
326,2024-12-03T17:58:00,2024-12-03T18:28:00,30,completed
210,2024-12-03T17:00:00,2024-12-03T17:10:00,10,completed
209,2024-12-03T09:30:00,2024-12-03T13:30:00,240,completed
004,2024-12-03T15:00:00,2024-12-03T16:00:00,60,completed
008,2024-12-03T09:00:00,2024-12-03T13:00:00,240,completed
326,2024-12-03T09:00:00,2024-12-03T13:00:00,240,completed
108,2024-12-03T13:00:00,2024-12-03T15:30:00,150,completed
109,2024-12-03T18:30:00,2024-12-03T20:00:00,90,completed
007,2024-12-03T19:00:00,2024-12-03T23:00:00,240,completed
010,2024-12-03T13:00:00,2024-12-03T17:00:00,240,completed
106,2024-12-03T16:00:00,2024-12-03T16:10:00,10,completed
106,2024-12-03T20:00:00,2024-12-03T20:10:00,10,completed
013,2024-12-03T19:00:00,2024-12-03T23:00:00,240,completed
005,2024-12-03T15:00:00,2024-12-03T17:30:00,150,completed
209,2024-12-03T16:00:00,2024-12-03T16:10:00,10,completed
008,2024-12-03T16:00:00,2024-12-03T19:00:00,180,completed
004,2024-12-03T16:00:00,2024-12-03T20:00:00,240,completed
010,2024-12-03T19:00:00,2024-12-03T23:00:00,240,completed
006,2024-12-03T13:30:00,2024-12-03T13:40:00,10,completed
209,2024-12-03T20:00:00,2024-12-04T00:00:00,240,completed
011,2024-12-03T17:00:00,2024-12-03T21:00:00,240,completed
107,2024-12-03T09:10:00,2024-12-03T11:55:00,165,completed
106,2024-12-03T09:00:00,2024-12-03T12:00:00,180,completed
107,2024-12-03T19:00:00,2024-12-03T23:00:00,240,completed
106,2024-12-03T13:50:00,2024-12-03T15:50:00,120,completed
007,2024-12-03T08:00:00,2024-12-03T08:10:00,10,completed
013,2024-12-03T11:00:00,2024-12-03T14:00:00,180,completed
012,2024-12-03T15:10:00,2024-12-03T19:10:00,240,completed
032,2024-12-03T19:00:00,2024-12-03T19:10:00,10,completed
007,2024-12-03T13:00:00,2024-12-03T13:10:00,10,completed
033,2024-12-03T19:00:00,2024-12-03T19:10:00,10,completed
105,2024-12-03T20:00:00,2024-12-03T20:30:00,30,completed
005,2024-12-03T18:30:00,2024-12-03T20:30:00,120,completed
034,2024-12-03T17:00:00,2024-12-03T21:00:00,240,completed
004,2024-12-03T20:00:00,2024-12-04T00:00:00,240,completed
325,2024-12-03T10:15:00,2024-12-03T10:25:00,10,completed
005,2024-12-03T12:30:00,2024-12-03T14:30:00,120,completed
032,2024-12-03T13:00:00,2024-12-03T13:10:00,10,completed
325,2024-12-03T17:00:00,2024-12-03T21:00:00,240,completed
107,2024-12-03T14:00:00,2024-12-03T16:00:00,120,completed
011,2024-12-03T12:50:00,2024-12-03T13:00:00,10,completed
011,2024-12-03T16:00:00,2024-12-03T16:10:00,10,completed
033,2024-12-03T16:00:00,2024-12-03T18:00:00,120,completed
210,2024-12-03T08:20:00,2024-12-03T08:30:00,10,completed
013,2024-12-03T15:30:00,2024-12-03T15:40:00,10,completed
012,2024-12-03T12:05:00,2024-12-03T13:05:00,60,completed
324,2024-12-03T16:00:00,2024-12-03T20:00:00,240,completed
034,2024-12-03T14:00:00,2024-12-03T14:10:00,10,completed
324,2024-12-03T20:00:00,2024-12-03T20:10:00,10,completed
033,2024-12-03T12:30:00,2024-12-03T13:30:00,60,completed
108,2024-12-03T19:10:00,2024-12-03T23:10:00,240,completed
012,2024-12-03T19:10:00,2024-12-03T23:10:00,240,completed
303,2024-12-03T14:15:00,2024-12-03T16:15:00,120,completed
303,2024-12-03T18:00:00,2024-12-03T19:00:00,60,completed
005,2024-12-03T20:30:00,2024-12-03T22:30:00,120,completed
104,2024-12-03T15:00:00,2024-12-03T15:10:00,10,completed
008,2024-12-03T14:00:00,2024-12-03T14:10:00,10,completed
105,2024-12-03T20:30:00,2024-12-03T20:40:00,10,completed
109,2024-12-03T11:00:00,2024-12-03T11:10:00,10,completed
010,2024-12-03T10:00:00,2024-12-03T12:00:00,120,completed
325,2024-12-03T07:30:00,2024-12-03T10:15:00,165,completed
032,2024-12-03T08:00:00,2024-12-03T10:00:00,120,completed
004,2024-12-03T09:00:00,2024-12-03T09:10:00,10,completed
033,2024-12-03T13:30:00,2024-12-03T16:00:00,150,completed
105,2024-12-03T17:00:00,2024-12-03T17:10:00,10,completed
324,2024-12-03T09:30:00,2024-12-03T11:30:00,120,completed
131,2024-12-03T20:30:00,2024-12-03T21:30:00,60,completed
131,2024-12-03T17:45:00,2024-12-03T19:45:00,120,completed
108,2024-12-03T12:00:00,2024-12-03T12:10:00,10,completed
102H,2024-12-03T09:50:00,2024-12-03T11:00:00,70,completed
032,2024-12-03T17:00:00,2024-12-03T19:00:00,120,completed
325,2024-12-03T14:20:00,2024-12-03T17:00:00,160,completed
010,2024-12-03T17:40:00,2024-12-03T17:50:00,10,completed
012,2024-12-03T13:05:00,2024-12-03T14:05:00,60,completed
033,2024-12-03T21:00:00,2024-12-03T21:10:00,10,completed
326,2024-12-03T19:00:00,2024-12-03T23:00:00,240,completed
133,2024-12-03T11:00:00,2024-12-03T12:00:00,60,completed
304,2024-12-03T14:00:00,2024-12-03T18:00:00,240,completed
005,2024-12-03T08:00:00,2024-12-03T12:00:00,240,completed
105,2024-12-03T15:45:00,2024-12-03T17:00:00,75,completed
034,2024-12-03T09:00:00,2024-12-03T13:00:00,240,completed
304,2024-12-03T18:00:00,2024-12-03T22:00:00,240,completed
203,2024-12-03T20:00:00,2024-12-03T21:00:00,60,completed
132,2024-12-03T14:00:00,2024-12-03T16:00:00,120,completed
104,2024-12-03T09:30:00,2024-12-03T12:30:00,180,completed
008,2024-12-03T19:00:00,2024-12-03T20:00:00,60,completed
034,2024-12-03T21:00:00,2024-12-03T23:00:00,120,completed
032,2024-12-03T20:59:14,2024-12-04T00:00:00,180,completed
013,2024-12-03T18:00:00,2024-12-03T19:00:00,60,completed
013,2024-12-03T14:00:00,2024-12-03T15:30:00,90,completed
108,2024-12-03T15:30:00,2024-12-03T16:00:00,30,completed
007,2024-12-03T10:45:00,2024-12-03T12:45:00,120,completed
107,2024-12-03T12:00:00,2024-12-03T12:10:00,10,completed
011,2024-12-03T10:15:00,2024-12-03T12:15:00,120,completed
131,2024-12-03T16:00:00,2024-12-03T17:00:00,60,completed
032,2024-12-03T10:00:00,2024-12-03T10:10:00,10,completed
032,2024-12-03T12:00:00,2024-12-03T12:10:00,10,completed
129,2024-12-03T14:00:00,2024-12-03T16:00:00,120,completed
104,2024-12-03T21:00:00,2024-12-04T01:00:00,240,completed
210,2024-12-03T21:00:00,2024-12-03T23:00:00,120,completed
012,2024-12-03T07:45:00,2024-12-03T10:45:00,180,completed
210,2024-12-03T12:00:00,2024-12-03T12:10:00,10,completed
033,2024-12-03T10:30:00,2024-12-03T12:30:00,120,completed
105,2024-12-03T19:00:00,2024-12-03T20:00:00,60,completed
108,2024-12-03T10:30:00,2024-12-03T10:40:00,10,completed
006,2024-12-03T22:00:00,2024-12-04T02:00:00,240,completed
303,2024-12-03T12:00:00,2024-12-03T14:00:00,120,completed
007,2024-12-03T15:00:00,2024-12-03T16:10:00,70,completed
303,2024-12-03T19:00:00,2024-12-03T23:00:00,240,completed
104,2024-12-03T17:00:00,2024-12-03T18:00:00,60,completed
210,2024-12-03T10:40:00,2024-12-03T11:58:00,80,completed
034,2024-12-03T16:00:00,2024-12-03T17:00:00,60,completed
006,2024-12-03T07:00:00,2024-12-03T07:10:00,10,completed
011,2024-12-03T12:15:00,2024-12-03T12:25:00,10,completed
007,2024-12-03T00:45:00,2024-12-03T00:55:00,10,completed
325,2024-12-03T00:04:08,2024-12-03T02:04:08,120,completed
012,2024-12-03T00:04:52,2024-12-03T02:04:52,120,completed
008,2024-12-03T13:00:00,2024-12-03T14:00:00,60,completed
012,2024-12-03T14:05:00,2024-12-03T14:15:00,10,completed
011,2024-12-03T07:00:00,2024-12-03T10:00:00,180,completed
210,2024-12-03T00:36:18,2024-12-03T02:36:18,120,completed
032,2024-12-03T00:41:30,2024-12-03T02:41:30,120,completed
326,2024-12-03T13:00:00,2024-12-03T13:10:00,10,completed
012,2024-12-03T11:00:00,2024-12-03T11:10:00,10,completed
324,2024-12-03T11:30:00,2024-12-03T12:00:00,30,completed
109,2024-12-03T07:18:29,2024-12-03T09:18:29,120,completed
032,2024-12-03T07:19:28,2024-12-03T07:59:00,40,completed
013,2024-12-03T09:00:00,2024-12-03T11:00:00,120,completed
109,2024-12-03T09:19:00,2024-12-03T10:59:00,100,completed
108,2024-12-03T09:00:00,2024-12-03T10:00:00,60,completed
303,2024-12-03T10:00:00,2024-12-03T10:10:00,10,completed
033,2024-12-03T07:53:04,2024-12-03T09:53:04,120,completed
105,2024-12-03T10:30:00,2024-12-03T11:45:00,75,completed
009,2024-12-03T08:05:34,2024-12-03T08:35:34,30,completed
033,2024-12-03T10:00:00,2024-12-03T10:30:00,30,completed
007,2024-12-03T08:45:00,2024-12-03T10:45:00,120,completed
010,2024-12-03T08:57:00,2024-12-03T10:00:00,65,completed
105,2024-12-03T09:04:31,2024-12-03T09:34:31,30,completed
004,2024-12-03T09:12:00,2024-12-03T09:22:00,10,completed
009,2024-12-03T13:10:00,2024-12-03T14:00:00,50,completed
004,2024-12-03T11:28:00,2024-12-03T11:58:00,30,completed
006,2024-12-03T17:30:00,2024-12-03T19:00:00,90,completed
324,2024-12-03T13:00:00,2024-12-03T14:00:00,60,completed
210,2024-12-03T09:45:00,2024-12-03T10:39:00,55,completed
004,2024-12-03T09:47:42,2024-12-03T11:27:00,100,completed
033,2024-12-03T18:00:00,2024-12-03T18:10:00,10,completed
304,2024-12-03T09:52:00,2024-12-03T10:02:00,10,completed
324,2024-12-03T12:00:00,2024-12-03T12:10:00,10,completed
007,2024-12-03T17:45:00,2024-12-03T19:00:00,75,completed
032,2024-12-03T10:14:00,2024-12-03T11:14:00,60,completed
303,2024-12-03T10:15:00,2024-12-03T11:15:00,60,completed
325,2024-12-03T10:30:00,2024-12-03T11:45:00,75,completed
005,2024-12-03T17:30:00,2024-12-03T18:30:00,60,completed
032,2024-12-03T11:15:00,2024-12-03T11:45:00,30,completed
010,2024-12-03T17:00:00,2024-12-03T17:10:00,10,completed
108,2024-12-03T10:46:00,2024-12-03T12:00:00,75,completed
005,2024-12-03T12:00:00,2024-12-03T12:30:00,30,completed
303,2024-12-03T11:15:00,2024-12-03T11:25:00,10,completed
006,2024-12-03T13:00:00,2024-12-03T13:30:00,30,completed
109,2024-12-03T11:30:00,2024-12-03T11:40:00,10,completed
109,2024-12-03T12:30:00,2024-12-03T14:30:00,120,completed
009,2024-12-03T21:30:00,2024-12-04T01:30:00,240,completed
234,2024-12-03T14:00:00,2024-12-03T14:10:00,10,completed
012,2024-12-03T11:29:00,2024-12-03T11:59:00,30,completed
010,2024-12-03T12:00:00,2024-12-03T12:10:00,10,completed
107,2024-12-03T12:12:00,2024-12-03T13:59:00,105,completed
304,2024-12-03T12:50:00,2024-12-03T14:00:00,70,completed
108,2024-12-03T12:31:41,2024-12-03T12:59:41,30,completed
011,2024-12-03T12:33:31,2024-12-03T12:49:00,15,completed
102H,2024-12-03T14:00:00,2024-12-03T16:00:00,120,completed
324,2024-12-03T12:37:07,2024-12-03T12:59:00,20,completed
209,2024-12-03T13:30:00,2024-12-03T14:00:00,30,completed
326,2024-12-03T18:28:00,2024-12-03T18:38:00,10,completed
011,2024-12-03T21:00:00,2024-12-03T23:00:00,120,completed
011,2024-12-03T14:00:00,2024-12-03T16:00:00,120,completed
011,2024-12-03T13:01:31,2024-12-03T13:59:00,55,completed
034,2024-12-03T13:03:00,2024-12-03T13:33:00,30,completed
234,2024-12-03T16:00:00,2024-12-03T16:10:00,10,completed
007,2024-12-03T13:23:00,2024-12-03T14:23:00,60,completed
234,2024-12-04T00:00:00,2024-12-05T00:00:00,1440,completed
032,2024-12-03T14:00:00,2024-12-03T14:10:00,10,completed
032,2024-12-03T15:00:00,2024-12-03T17:00:00,120,completed
032,2024-12-03T13:33:12,2024-12-03T13:59:00,25,completed
209,2024-12-03T14:00:00,2024-12-03T16:00:00,120,completed
006,2024-12-03T15:50:00,2024-12-03T17:23:00,95,completed
006,2024-12-03T14:00:00,2024-12-03T15:50:00,110,completed
325,2024-12-03T13:58:52,2024-12-03T14:19:52,20,completed
104,2024-12-03T14:30:00,2024-12-03T15:00:00,30,completed
008,2024-12-03T14:13:57,2024-12-03T15:13:57,60,completed
034,2024-12-03T14:25:00,2024-12-03T14:35:00,10,completed
012,2024-12-03T14:32:57,2024-12-03T15:09:57,35,completed
007,2024-12-03T14:34:46,2024-12-03T14:59:46,25,completed
034,2024-12-03T14:41:21,2024-12-03T15:59:00,75,completed
008,2024-12-03T15:25:00,2024-12-03T15:55:00,30,completed
107,2024-12-03T16:00:00,2024-12-03T18:00:00,120,completed
104,2024-12-03T15:12:00,2024-12-03T17:00:00,110,completed
107,2024-12-03T18:00:00,2024-12-03T19:00:00,60,completed
013,2024-12-03T17:30:00,2024-12-03T17:40:00,10,completed
008,2024-12-03T20:00:00,2024-12-03T20:10:00,10,completed
108,2024-12-03T16:00:00,2024-12-03T16:10:00,10,completed
013,2024-12-03T16:30:00,2024-12-03T17:30:00,60,completed
013,2024-12-03T15:50:00,2024-12-03T16:00:00,10,completed
108,2024-12-03T18:00:00,2024-12-03T19:00:00,60,completed
106,2024-12-03T16:11:00,2024-12-03T18:11:00,120,completed
108,2024-12-03T16:11:09,2024-12-03T16:29:00,15,completed
013,2024-12-03T16:12:39,2024-12-03T16:29:39,15,completed
011,2024-12-03T16:15:12,2024-12-03T16:45:12,30,completed
106,2024-12-03T18:15:00,2024-12-03T20:00:00,105,completed
209,2024-12-03T16:17:33,2024-12-03T18:17:33,120,completed
209,2024-12-03T18:30:00,2024-12-03T20:00:00,90,completed
303,2024-12-03T16:25:00,2024-12-03T16:35:00,10,completed
303,2024-12-03T17:25:00,2024-12-03T17:35:00,10,completed
105,2024-12-03T22:30:00,2024-12-04T02:00:00,210,completed
210,2024-12-03T17:13:00,2024-12-03T19:13:00,120,completed
105,2024-12-03T17:18:00,2024-12-03T18:20:00,60,completed
105,2024-12-03T18:20:00,2024-12-03T19:00:00,40,completed
210,2024-12-03T19:45:00,2024-12-03T21:00:00,75,completed
010,2024-12-03T17:55:47,2024-12-03T18:55:47,60,completed
210,2024-12-03T23:00:00,2024-12-03T23:10:00,10,completed
032,2024-12-03T19:34:00,2024-12-03T20:59:00,85,completed
033,2024-12-03T19:35:00,2024-12-03T19:45:00,10,completed
033,2024-12-03T19:55:37,2024-12-03T20:59:00,65,completed
106,2024-12-03T21:05:00,2024-12-03T23:05:00,120,completed
324,2024-12-03T20:15:00,2024-12-03T20:25:00,10,completed
105,2024-12-03T20:41:46,2024-12-03T21:11:46,30,completed
034,2024-12-03T23:00:00,2024-12-04T02:00:00,180,completed
105,2024-12-03T21:12:00,2024-12-03T22:30:00,80,completed
033,2024-12-03T21:24:00,2024-12-04T01:24:00,240,completed
324,2024-12-03T21:35:00,2024-12-03T21:45:00,10,completed
005,2024-12-03T22:30:00,2024-12-04T01:30:00,180,completed
109,2024-12-03T22:00:00,2024-12-04T00:00:00,120,completed
324,2024-12-03T21:57:16,2024-12-04T02:00:00,240,completed
325,2024-12-03T21:56:21,2024-12-03T23:56:21,120,completed
007,2024-12-03T23:00:00,2024-12-03T23:10:00,10,completed
304,2024-12-03T22:37:00,2024-12-04T00:37:00,120,completed
011,2024-12-03T23:00:00,2024-12-04T01:00:00,120,completed
106,2024-12-03T23:06:00,2024-12-04T01:06:00,120,completed
010,2024-12-03T23:02:00,2024-12-04T01:02:00,120,completed
326,2024-12-03T23:10:19,2024-12-04T01:10:19,121,completed
303,2024-12-03T23:49:43,2024-12-04T00:49:43,61,completed
227F,2024-12-04T11:00:00,2024-12-04T11:10:00,10,completed
206,2024-12-04T10:00:00,2024-12-04T11:30:00,90,completed
010,2024-12-04T11:00:00,2024-12-04T13:00:00,120,completed
132,2024-12-04T16:00:00,2024-12-04T18:00:00,120,completed
203,2024-12-04T10:30:00,2024-12-04T12:30:00,120,completed
216,2024-12-05T00:00:00,2024-12-06T00:00:00,1440,completed
234,2024-12-05T00:00:00,2024-12-06T00:00:00,1440,completed
102H,2024-12-04T13:50:00,2024-12-04T15:00:00,70,completed
035,2024-12-05T00:00:00,2024-12-06T00:00:00,1440,completed
103,2024-12-05T00:00:00,2024-12-06T00:00:00,1440,completed
330D,2024-12-05T00:00:00,2024-12-06T00:00:00,1440,completed
330C,2024-12-05T00:00:00,2024-12-06T00:00:00,1440,completed
034,2024-12-04T12:00:00,2024-12-04T16:00:00,240,completed
032,2024-12-04T10:00:00,2024-12-04T14:00:00,240,completed
104,2024-12-04T16:15:00,2024-12-04T16:25:00,10,completed
012,2024-12-04T10:00:00,2024-12-04T14:00:00,240,completed
004,2024-12-04T09:40:00,2024-12-04T11:40:00,120,completed
104,2024-12-04T20:00:00,2024-12-04T22:00:00,120,completed
106,2024-12-04T17:00:00,2024-12-04T17:10:00,10,completed
109,2024-12-04T16:40:00,2024-12-04T19:40:00,180,completed
210,2024-12-04T13:00:00,2024-12-04T13:10:00,10,completed
210,2024-12-04T17:00:00,2024-12-04T21:00:00,240,completed
004,2024-12-04T15:10:00,2024-12-04T19:10:00,240,completed
008,2024-12-04T15:00:00,2024-12-04T15:10:00,10,completed
326,2024-12-04T11:00:00,2024-12-04T11:10:00,10,completed
209,2024-12-04T18:00:00,2024-12-04T20:00:00,120,completed
325,2024-12-04T10:00:00,2024-12-04T12:00:00,120,completed
007,2024-12-04T12:00:00,2024-12-04T12:10:00,10,completed
006,2024-12-04T09:00:00,2024-12-04T12:30:00,210,completed
107,2024-12-04T16:00:00,2024-12-04T18:30:00,150,completed
106,2024-12-04T19:00:00,2024-12-04T20:30:00,90,completed
008,2024-12-04T09:15:00,2024-12-04T10:15:00,60,completed
032,2024-12-04T16:00:00,2024-12-04T20:00:00,240,completed
032,2024-12-04T20:00:00,2024-12-05T00:00:00,240,completed
009,2024-12-04T17:00:00,2024-12-04T20:00:00,180,completed
004,2024-12-04T19:10:00,2024-12-04T23:10:00,240,completed
011,2024-12-04T19:30:00,2024-12-04T23:30:00,240,completed
033,2024-12-04T16:00:00,2024-12-04T20:00:00,240,completed
107,2024-12-04T12:30:00,2024-12-04T14:30:00,120,completed
005,2024-12-04T18:00:00,2024-12-04T18:10:00,10,completed
107,2024-12-04T09:00:00,2024-12-04T09:10:00,10,completed
034,2024-12-04T18:00:00,2024-12-04T20:00:00,120,completed
006,2024-12-04T20:00:00,2024-12-04T20:10:00,10,completed
105,2024-12-04T19:00:00,2024-12-04T23:00:00,240,completed
006,2024-12-04T14:00:00,2024-12-04T18:00:00,240,completed
012,2024-12-04T17:30:00,2024-12-04T19:30:00,120,completed
009,2024-12-04T15:00:00,2024-12-04T15:10:00,10,completed
010,2024-12-04T20:00:00,2024-12-04T20:10:00,10,completed
009,2024-12-04T10:40:00,2024-12-04T11:10:00,30,completed
013,2024-12-04T12:15:00,2024-12-04T16:15:00,240,completed
010,2024-12-04T15:00:00,2024-12-04T15:10:00,10,completed
013,2024-12-04T22:00:00,2024-12-05T00:00:00,120,completed
325,2024-12-04T12:15:00,2024-12-04T12:25:00,10,completed
209,2024-12-04T14:00:00,2024-12-04T18:00:00,240,completed
005,2024-12-04T13:00:00,2024-12-04T17:00:00,240,completed
008,2024-12-04T12:00:00,2024-12-04T14:45:00,165,completed
326,2024-12-04T18:00:00,2024-12-04T22:00:00,240,completed
109,2024-12-04T20:00:00,2024-12-05T00:00:00,240,completed
108,2024-12-04T14:10:00,2024-12-04T14:20:00,10,completed
012,2024-12-04T15:00:00,2024-12-04T15:10:00,10,completed
013,2024-12-04T19:00:00,2024-12-04T21:30:00,150,completed
325,2024-12-04T16:15:00,2024-12-04T20:15:00,240,completed
109,2024-12-04T14:00:00,2024-12-04T14:10:00,10,completed
325,2024-12-04T20:16:00,2024-12-04T22:16:00,120,completed
033,2024-12-04T12:00:00,2024-12-04T15:00:00,180,completed
007,2024-12-04T19:00:00,2024-12-04T23:00:00,240,completed
011,2024-12-04T15:30:00,2024-12-04T17:30:00,120,completed
106,2024-12-04T13:00:00,2024-12-04T17:00:00,240,completed
104,2024-12-04T11:30:00,2024-12-04T13:30:00,120,completed
210,2024-12-04T09:00:00,2024-12-04T13:00:00,240,completed
007,2024-12-04T16:50:00,2024-12-04T18:50:00,120,completed
032,2024-12-04T14:00:00,2024-12-04T16:00:00,120,completed
013,2024-12-04T16:15:00,2024-12-04T16:25:00,10,completed
008,2024-12-04T20:00:00,2024-12-05T00:00:00,240,completed
034,2024-12-04T16:00:00,2024-12-04T18:00:00,120,completed
013,2024-12-04T09:15:00,2024-12-04T11:45:00,150,completed
104,2024-12-04T13:30:00,2024-12-04T13:40:00,10,completed
009,2024-12-04T20:00:00,2024-12-04T20:10:00,10,completed
324,2024-12-04T08:45:00,2024-12-04T12:15:00,210,completed
004,2024-12-04T12:00:00,2024-12-04T12:10:00,10,completed
032,2024-12-04T08:00:00,2024-12-04T08:10:00,10,completed
108,2024-12-04T17:00:00,2024-12-04T17:10:00,10,completed
007,2024-12-04T08:00:00,2024-12-04T10:30:00,150,completed
324,2024-12-04T17:30:00,2024-12-04T17:40:00,10,completed
106,2024-12-04T10:30:00,2024-12-04T11:40:00,70,completed
108,2024-12-04T19:15:00,2024-12-04T19:25:00,10,completed
107,2024-12-04T15:00:00,2024-12-04T16:00:00,60,completed
010,2024-12-04T14:10:00,2024-12-04T15:00:00,50,completed
009,2024-12-04T16:00:00,2024-12-04T17:00:00,60,completed
108,2024-12-04T13:00:00,2024-12-04T14:00:00,60,completed
012,2024-12-04T19:30:00,2024-12-04T19:40:00,10,completed
033,2024-12-04T20:00:00,2024-12-04T20:10:00,10,completed
006,2024-12-04T13:00:00,2024-12-04T14:00:00,60,completed
009,2024-12-04T14:00:00,2024-12-04T14:10:00,10,completed
033,2024-12-04T15:00:00,2024-12-04T15:10:00,10,completed
304,2024-12-04T13:00:00,2024-12-04T13:10:00,10,completed
108,2024-12-04T09:20:00,2024-12-04T11:20:00,120,completed
007,2024-12-04T16:00:00,2024-12-04T16:50:00,50,completed
005,2024-12-04T10:30:00,2024-12-04T12:30:00,120,completed
034,2024-12-04T20:00:00,2024-12-05T00:00:00,240,completed
209,2024-12-04T10:00:00,2024-12-04T10:10:00,10,completed
011,2024-12-04T12:00:00,2024-12-04T13:30:00,90,completed
131,2024-12-04T14:15:00,2024-12-04T17:15:00,180,completed
107,2024-12-04T11:00:00,2024-12-04T12:00:00,60,completed
131,2024-12-04T18:00:00,2024-12-04T20:00:00,120,completed
209,2024-12-04T21:00:00,2024-12-04T23:00:00,120,completed
131,2024-12-04T09:00:00,2024-12-04T11:00:00,120,completed
303,2024-12-04T14:30:00,2024-12-04T15:30:00,60,completed
303,2024-12-04T19:00:00,2024-12-04T21:00:00,120,completed
104,2024-12-04T17:46:00,2024-12-04T19:46:00,120,completed
304,2024-12-04T17:00:00,2024-12-04T19:00:00,120,completed
106,2024-12-04T12:00:00,2024-12-04T13:00:00,60,completed
304,2024-12-04T21:00:00,2024-12-05T00:00:00,180,completed
129,2024-12-04T15:00:00,2024-12-04T17:00:00,120,completed
109,2024-12-04T11:45:00,2024-12-04T12:45:00,60,completed
304,2024-12-04T09:00:00,2024-12-04T13:00:00,240,completed
106,2024-12-04T20:45:00,2024-12-04T23:45:00,180,completed
105,2024-12-04T17:30:00,2024-12-04T19:00:00,90,completed
108,2024-12-04T21:06:00,2024-12-05T01:06:00,240,completed
034,2024-12-04T11:00:00,2024-12-04T12:00:00,60,completed
210,2024-12-04T21:00:00,2024-12-04T21:10:00,10,completed
303,2024-12-04T21:00:00,2024-12-05T00:00:00,180,completed
324,2024-12-04T21:30:00,2024-12-05T00:00:00,150,completed
133,2024-12-04T10:00:00,2024-12-04T12:00:00,120,completed
011,2024-12-04T09:00:00,2024-12-04T12:00:00,180,completed
108,2024-12-04T12:00:00,2024-12-04T13:00:00,60,completed
105,2024-12-04T12:30:00,2024-12-04T14:00:00,90,completed
008,2024-12-04T10:15:00,2024-12-04T10:25:00,10,completed
132,2024-12-04T19:00:00,2024-12-04T21:00:00,120,completed
